	id	tweet	subtask_a
5434	2527	Το ξεραμε! Το ειχαμε καταλαβει Βικυ! Εγινε φροντιστηριο φαινεται! #shoppingstar	NOT
5435	2856	#εκλογες2019 #Εκλογες_2019 #Τσίπρας #ΣΥΡΙΖΑ παρτε μια μικρη ιδεα για το πως δουλευει η προπαγανδα των #νδ_ξεφτίλες στους καφενεδες στην επαρχια ....... φωτο Α και Β	NOT
5436	4998	Τέτοιο διχασμό , FF και οι υπόλοιπες , δεν είχαμε ούτε στην μεταπολίτευση... #gntmgr	NOT
5437	1067	@USER αγαπητεμου δεν είναι κακό να μην ξέρεις κακό είναι να είσαι αγράμματος και να κάνεις ότι τα ξέρεις όλα !	NOT
5438	3526	Εμένα κάτι μου θυμίζει ο καινούριος #poweroflovegr	NOT
5440	2735	εμένα αυτό το μαύρο καπιτονέ μου κάνει πιο πολύ νεσεσερ κι όχι πορτοφόλι; #shoppingstar	NOT
5441	6859	Καλά εσένα Κάτια μου είναι η φυσική σου κατάσταση η σνομπαρια ειδικά σήμερα δεν θα προσπαθήσεις καθόλου #gntmgr	NOT
5442	7210	#kalytera εντάξει .το παράχεσαν οι βαρθακούρηδες ..έλεος πια με την υπερβολή ..	NOT
5443	5823	#kokkinopotami οποίος θέλει σποιλερς ας στείλει dm, δεν τα γράφω στο hashtag κάποιοι δεν θέλουν να τα δουν !	NOT
5444	9632	Θα τα παρατήσω όλα και θα πάω στο Big Brother #TheVoiceGR	NOT
5446	8976	Το ποδι ειναι χαλια που ειναι πιο ψηλα απο αυτο που εδειξε η βικυ.οπως ειπατε και στη κεισι πρεπει να ειναι ακριβως ιδιο. Μια ετσι και μια αλλιως η κριτικη. #gntmgr	NOT
5448	4226	@USER Σε ευχαριστώ πολύ από καρδιάς Αδαμαντια να είσαι καλά! Μια υπέροχη μέρα να έχεις και εσύ!	NOT
5454	8990	Η ολγα ΜΟΝΤΕΛΑΡΑ UNBOTHERED 1.90 όρθια εκεί και οι άλλες να μαλώνουν #GNTMgr	NOT
5455	5552	Nobody: Αννα-Μαρια: Η Κεϊση τα παει καλα με τα πουλια #gntmgr	NOT
5456	5332	ΓΕΙΑ ΣΟΥ ΜΩΡΗ ΑΝΝΑ ΜΑΡΙΑ ΕΛΑΦΙΝΑ #gntmgr	NOT
5458	1675	Οι πιο άθλιες και πιο αντικοινωνικές ερωτήσεις που μπορείς να κανείς:Ποσο χρονων είσαι;Ποσα κιλά είσαι;,γιατί δεν έχεις παντρευτεί;γιατί δεν εχεις παιδιά;δεν τα ρωτάμε ποτε αυτά.	NOT
5459	2001	Όλα είναι το στυλ της. Και τα μπουζουκλερι και τα σεξι και τα σαφάρι, όλα όλα όλα #shoppingstar	NOT
5460	1798	Πόσο απαιτητικός είσαι; #τι_εννοείς_αν_είχα_και_στο_χωριό_μου; #καφεδακιι #coffeetime #saquella #kamo #del #bellissimo #Greece #nafplio ️️️ Καλημέρα!	NOT
5461	4839	Ο Αλιαγας.#TheVoiceGR	NOT
5463	4562	@USER Είσαι άρχοντας !	NOT
5464	4064	Στην Ελλάδα φθάνουν οι πλείστοι μετανάστες	NOT
5465	8315	Συνηθισμένο για συριζοτρόλια Τους φταίς εσύ κ αρχινάνε για την μάνα σου, την γυναίκα σου, τα παιδιά σου, όλο σου το σόι .	NOT
5467	1553	Μαρίνα πολύ με απογοητεύεις! Πφφφφ.... #gynaikaxwrisonoma	NOT
5468	4414	εχει ωραια γευση λεει, ΡΟΚΦΟΡ λεει ο Χαρισο, εγω γιατι ΔΕΝ μπορω καθολου το lip gloss; #shoppingstar	NOT
5469	9818	Καλά αυτό δεν είναι σόου μόδας, σε άδειο χώρο πιο πολύ για θριλερ σε στοιχειωμένο θέατρο μου κάνει #gntmgr	NOT
5470	5062	Ασημινα κρυφή πληγή #gntmgr	NOT
5471	7115	Διωχτε την επιτέλους #gntmgr	NOT
5472	3132	Ο αλεκσης σαρωσε εκλογικα στις φυλακες, πρωτος με διαφορα σε δολοφονους, κλεφτες , απατεωνες ... Τωρα εμενα γιατι μου'ρχεται στο μυαλο το 'δειξε μου τους φιλους σου να σου πω ποιος εισαι' ;	NOT
5473	4339	@USER καταλάβανε ότι είσαι μητσοτακοφρουρός	NOT
5475	3918	Μπουμπούκο, μακάρι ο Θεός να με προορίζει για Ιεροεξεταστή σου! Γεωργιάδης (ΝΔ): «Να πουλήσουμε νησιά, ακόμα και στους Τούρκους, για να προχωρήσει το χρήμα» #ΝΔ_ξεφτίλες Κύπρος 1974:Απαξ προδότες πάντα προδότες!	NOT
5476	6505	-Κάτια πως νιώθεις που δεν θα πας Μύκονο; Κάτια: #gntmgr	NOT
5479	2488	Ναι βρε Σπύρο, αυτός ο κρίκος δεν σε πάει... και τα μπαλάκια.. και τα σακιά... και τα δισκάκια... και οι μπάρες... και τα τουβλάκια... και το κουίζ... Επίτηδες τα βάζουν για να χάνεις, σε όλα τα υπόλοιπα είσαι καλός.... #survivorgr	NOT
5480	7903	#gntmgr κυρα Βίκυ το να μιλάς συνεχώς στα Αγγλικα δεν σε κάνει κάποια, αντιθέτως φαίνεται ότι μάλλον δεν ξέρεις να εκφράζεσαι στα Ελληνικα Κατέβα από το καλάμι	NOT
5481	10053	Τα μποτάκια που είναι μέχρι τον αστράγαλο δεν ταιριάζουν σε γυναίκες με γεμάτη γάμπα. Το λέω εκ πείρας γιατί αν και είμαι πολύ καλά στα κιλά μου έχω γεμάτη γάμπα και τα φοράω μόνο με παντελόνι! #shoppingstar	NOT
5483	5342	δεν την χορταινω την κέισι ότι κι αν φοραει. τυχερος αυτός που ειναι διπλά της. (εντωμεταξυ η ηλιανα τι εχει στο κεφαλι της πιανει 5g ; ) #gntmgr	NOT
5485	6641	Έμεινε ο μπιαχ;#XFactorgr	NOT
5487	4976	ΣΟΥΖΑΝΑ ΘΑ ΧΑΡΑΜΙΣΩ ΤΗΝ ΑΓΑΠΗΜΕΝΗ ΜΟΥ ΑΤΑΚΑ ΑΛΛΑ ΕΛΑ THANK U, NEXT. #gntmgr	NOT
5488	1879	η ΕΘΝΙΚΗ ΜΑΝΑ με συγκινησε... #gynaikaxwrisonoma	NOT
5489	8898	Κριμα για την Κατια.. που είναι αυτή που είναι.. γιατί την βρίσκω πολύ όμορφη. Τελικά μια ωραία φωτογραφια , ένα ωραίο πρόσωπο δεν είναι αρκετά αν το μέσα είναι άσχημο. #gntmgr	NOT
5490	1119	@USER Ακόμα εδώ είσαι ¿νόμιζα ότι την είχες κάνη	NOT
5491	5682	Κρίμα που φεύγει η Μαρτινα πολυ λυπάμαι #gntmgr	NOT
5492	5549	Σουζι είσαι ο επόμενος στόχος στο deathnote #gntmgr	NOT
5493	1743	Στη #ΝΔ_ξεφτιλες δε κρατιούνται με τίποτα και ετοιμάζουν λέει την υπάλληλο του Μαρινάκη και ερασιτέχνη Ολυμπιακού για υφυπουργού αθλητισμού..μου έρχεται να πάω στο #ΣΥΡΙΖΑ και να βαράω τα κεφάλια τους γ αυτό που μας έρχεται..	NOT
5494	8793	@USER πως αντέχεις να συμμετέχεις σε αυτό το πάνελ #mesimeri_skai	NOT
5495	3655	“Επανάσταση είναι να είσαι σωστός άνθρωπος σ’εναν λάθος κόσμο.»	NOT
5500	326	Ο Λοχαγός Μαρκ περιμένει τη Ρία στον Καναδά μαζί με τους λύκους του Οντάριο #GynaikaXwrisOnoma	NOT
5501	5807	Ελεος με την προώθηση #gntmgr	NOT
5502	9361	Ποια γαζελα μωρε θυμιζει η Σουζανα, μας τα χετε κανει τσουρεκια απο την αρχη #gntmgr	NOT
5503	7148	ΝΑΙ ΜΩΡΗ ΜΙΚΡΗ ΚΕΙΤ ΜΟΣ. ΝΑΙ #GNTMgr	NOT
5504	2908	@USER Ταμενο εισαι;φαε καλε εκει τιποτα να σε πιασει	NOT
5505	7038	Συγγνώμη την πίεση της Μαρίνας μετράμε; Την φάγατε καρχιες ... #gntmgr	NOT
5506	10224	Πρόλαβα τον καλεσμένο; καλησπέρα ρε παιδιααα! Είχε πολύ ωραίο καιρό για τρέξιμο οπότε αδραξα την ευκαιρία! #kalytera	NOT
5509	3217	@USER Σχέδιο ανακαμψης:Μάτι, μάνδρα, συντάξεις, εκκλησία, Πρεσπες, υγεία, παιδεία, ισλαμιστες, ναρκωτικα, ασυδοσία, εκβιασμοί, απειλές, μειώσεις μισθών, επιδομάτων, τζαμιά, ΑΥΤΟΚΤΟΝΊΕΣ. Γεια σου Alexis, είσαι η ταφόπλακα του κάθε ελληνικού ονείρου.	NOT
5510	4624	Ησυχία!.. Η Γωγώ Γαρυφάλλου θα διδάξει στυλ... #shoppingstar	NOT
5512	2543	Τους βλέπω να κάθονται καθιστοί λέει η σαυριτσα! Ω τζις τζις τζις #MasterChefGR #masterchefgr_xeftiles	NOT
5513	8376	@USER 1.Αν διαβάσετε έρευνες που έχουν γίνει τα ρούχα που φοράνε τα θύματα είναι απλά, όπως φόρμα, t-shirt, παντελόνι. 2.συμφωνώ απόλυτα με το ότι το όχι είναι ξεκάθαρο όχι, ας είναι και ο άντρας σου και 3.λυπάμαι πραγματικά που τέτοια σχόλια τα κάνουν γυναίκες. Λυπάμαι και ντρέπομαι.	NOT
5515	7268	Speechless το λένε στην Αγγλία. Στην Ελλάδα το λένε Έβγαλα τον Σκασμό #GNTMgr	NOT
5516	6662	Παλι μονοψηφιο χθες 9% @USER ειχες μια αρκετα αξιολογη σειρα και την χαντακωσες μονος σου Χωρις δυνατο lead in ( εκοψες το σοι σου ) με λαθος ωρα και κακο promotion Τωρα ειναι αργα καθως ολοι εχουν κατασταλαξει και δυσκολα γυρνανε ΛΑΘΗ ΕΠΙ ΛΑΘΩΝ #erwtasmeta	NOT
5517	8958	Ελεγα κ εγω δεν θα εχει κλαμμα; #xfactorgr	NOT
5519	6252	ωραία φωνή αλλά μυρίζει μπουζουκίλα #XFactorGR	NOT
5520	1756	Πρόκειται για got δεν περιμέναμε κανένα happy end ούτε δικαιοσύνη. #GameOfThonesFinale	NOT
5521	3673	@USER Είναι η μητέρα του Πάνου . Το τι έγινε ακριβώς δεν το ξέρω αλλα αφήνει ξεκάθαρα αιχμές για αυτο το σίχαμα που είδε κηδεία κ έπεσε σαν κοράκι	NOT
5524	1381	@USER Όχι δε βρίζεις ούτε είσαι τραμπούκος! Γιατί τα έσβησες αυτά; Το παίζεις συζητήσιμος μέχρι που δεν εχεις απάντηση γυρνάς σε βρισίδι. Του είπα ότι είναι μισογύνης όταν είπε ότι οι γυναίκες ρίχνουν παντόφλα γι αυτό είναι καλύτερες στο στόχο αυτή ήταν η απάντηση. #survivorgr	NOT
5525	7324	Πόσο ομορφο τραγούδι #XFactorGR	NOT
5527	7571	Πόσες γλώσσες μέχρι τώρα; #kokkinopotami	NOT
5528	2363	@USER ΕΥΧΑΡΙΣΤΏ ΠΟΛΥ ΝΑ ΕΊΣΑΙ ΚΑΛΆ !	NOT
5530	8592	@USER Δεν αλλάζει ο Φασίστας τελεία και παύλα!	NOT
5531	848	@USER Τον χαίρονται οι ''ξένοι'' και δεν μπορούμε να τον χαρούμε εμείς οι Έλληνες ξέρω γω...Άντε να τον δούμε από Σεπτέμβρη...ελπίζω..	NOT
